60,110564
59,110969
58,111811
57,112633
56,113462
55,114311
54,115160
53,116865
52,117290
51,118126
50,118968
49,119797
48,120626
47,121462
46,122284
45,123106
44,123949
43,124778
42,125614
41,126443
40,127272
39,128094
38,128916
37,129725
36,130534
35,131343
34,132159
33,132570
32,133379
31,134194
30,134990
29,135799
28,136608
27,137390
26,137781
25,138563
24,139358
23,140127
22,140505
21,141273
20,142049
19,142433
18,143222
17,143810
16,143999
15,144162
14,144331
13,144508
12,144691
11,144880
10,145063
9,145443
8,145632
7,145822
6,146011
5,146201
4,146397
3,146587
2,146777
1,147183
0,147379
-1,147576
-2,147772
-3,147975
-4,148185
-5,148388
-6,148794
-7,149004
-8,149214
-9,149424
-10,149634
-11,149850
-12,150067
-13,150493
-14,150709
-15,150919
-16,151136
-17,151359
-18,151582
-19,151799
-20,152245
-21,152469
-22,152692
-23,152915
-24,153138
-25,153362
-26,153808
-27,154031
-28,154261
-29,154485
-30,154714
-31,154944
-32,155391
-33,155628
-34,155864
-35,156108
-36,156338
-37,156568
-38,157014
-39,157244
-40,157474
-41,157704
-42,157941
-43,158428
-44,158664
-45,158901
-46,159131
-47,159354
-48,159584
-49,160044
