67,123372
66,124207
65,125056
64,125919
63,127213
62,128075
61,128944
60,130245
59,131094
58,131956
57,132805
56,133661
55,134948
54,135804
53,136660
52,137516
51,138365
50,139214
49,140488
48,141337
47,142186
46,143042
45,143891
44,144733
43,145582
42,146431
41,147274
40,148110
39,149363
38,150199
37,151035
36,151864
35,152666
34,153488
33,153893
32,154715
31,155524
30,156339
29,157115
28,157904
27,158295
26,159097
25,159691
24,159887
23,160070
22,160253
21,160450
20,160653
19,161052
18,161249
17,161452
16,161655
15,161858
14,162068
13,162284
12,162704
11,162920
10,163137
9,163340
8,163543
7,163753
6,163963
5,164396
4,164612
3,164836
2,165059
1,165275
0,165505
-1,165952
-2,166175
-3,166405
-4,166622
-5,166838
-6,167068
-7,167521
-8,167751
-9,167974
-10,168198
-11,168428
-12,168658
-13,169104
-14,169334
-15,169564
-16,169801
-17,170037
-18,170267
-19,170741
-20,170977
-21,171214
-22,171444
-23,171681
-24,172147
-25,172384
-26,172621
-27,172864
-28,173101
-29,173331
-30,173791
-31,174021
-32,174257
-33,174487
-34,174731
-35,175224
-36,175468
-37,175711
-38,175955
-39,176191
-40,176428
-41,176908
-42,177145
-43,177395
-44,177652
-45,177908
-46,178409
-47,178666
-48,178922
-49,179179
