69,127211
68,127629
67,128485
66,129779
65,130641
64,131504
63,132797
62,133667
61,134529
60,135392
59,136679
58,137541
57,138390
56,139239
55,140088
54,141362
53,142211
52,143060
51,143909
50,144758
49,145607
48,146881
47,147730
46,148579
45,149428
44,150271
43,151120
42,151969
41,152818
40,154085
39,154914
38,155750
37,156586
36,157415
35,158250
34,159093
33,159922
32,160744
31,161580
30,162422
29,163124
28,163367
27,163570
26,163767
25,163963
24,164362
23,164559
22,164762
21,164958
20,165155
19,165351
18,165541
17,165744
16,166136
15,166326
14,166529
13,166739
12,166949
11,167159
10,167368
9,167788
8,167998
7,168208
6,168424
5,168641
4,168851
3,169277
2,169493
1,169703
0,169920
-1,170136
-2,170353
-3,170569
-4,171029
-5,171246
-6,171462
-7,171686
-8,171916
-9,172146
-10,172599
-11,172835
-12,173065
-13,173295
-14,173525
-15,173762
-16,174222
-17,174452
-18,174682
-19,174925
-20,175169
-21,175642
-22,175872
-23,176095
-24,176332
-25,176569
-26,176812
-27,177299
-28,177529
-29,177765
-30,177995
-31,178225
-32,178699
-33,178942
-34,179186
-35,179429
-36,179672
-37,179916
-38,180409
-39,180653
-40,180903
-41,181146
-42,181396
-43,181910
-44,182153
-45,182390
-46,182634
-47,182877
-48,183357
-49,183607
-50,183891
