3724,2
3735,1.9
3747,1.8
3768,1.7
3778,1.6
3799,1.5
3810,1.4
3831,1.3
3843,1.2
3853,1.1
3874,1
3885,0.9
3905,0.8
3915,0.7
3926,0.6
3948,0.5
3957,0.4
3977,0.3
3986,0.2
3995,0.1
4015,0
4020,-0.1
4028,-0.2
4033,-0.3
4038,-0.4
4048,-0.5
4053,-0.6
4059,-0.7
4069,-0.8
4073,-0.9
4076,-1
4084,-1.1
4086,-1.2
4093,-1.3
4095,-1.4
4099,-1.5
4107,-1.6
4112,-1.7
4117,-1.8
4126,-1.9
4150,-2
