55,111885
54,113134
53,114371
52,115736
51,116979
50,118337
49,119580
48,120950
47,122199
46,123558
45,124795
44,126015
43,127373
42,128587
41,129800
40,131008
39,132216
38,133297
37,134505
36,135700
35,136764
34,137948
33,139071
32,140201
31,141374
30,142402
29,143563
28,144585
27,145636
26,146652
25,147657
24,148737
23,149684
22,150803
21,151646
20,152615
19,153458
18,154397
17,155140
16,155907
15,156667
14,157321
13,157334
12,157323
11,157315
10,157350
9,157339
8,157326
7,157343
6,157354
5,157342
4,157330
3,157373
2,157358
1,157345
0,157352
