65,125706
64,126926
63,128285
62,129516
61,130747
60,132129
59,133505
58,134766
57,136142
56,137530
55,138900
54,140156
53,141537
52,142937
51,144348
50,145748
49,147292
48,148698
47,150097
46,151503
45,153042
44,154459
43,156021
42,157607
41,159140
40,160551
39,161939
38,163321
37,164709
36,166067
35,167293
34,168513
33,169721
32,171085
31,172322
30,173687
29,174906
28,176144
27,177490
26,178734
25,180092
24,180778
23,180780
22,180764
21,180753
20,180740
19,180728
18,180716
17,180703
16,180692
15,180700
14,180714
13,180707
12,180695
11,180683
10,180671
9,180658
8,180647
7,180634
6,180628
5,180636
4,180644
3,180638
2,180626
1,180613
0,180604
