71,134564
70,135813
69,137195
68,138566
67,139953
66,141347
65,142741
64,144135
63,145540
62,146928
61,148334
60,149860
59,151266
58,152665
57,154083
56,155621
55,157033
54,158438
53,159844
52,161261
51,162811
50,164223
49,165767
48,167167
47,168584
46,170140
45,171546
44,173079
43,174652
42,176076
41,177644
40,179218
39,180943
38,182516
37,183940
36,185461
35,186866
34,188260
33,189642
32,191030
31,192255
30,193493
29,193765
28,193753
27,193741
26,193737
25,193768
24,193757
23,193744
22,193732
21,193761
20,193760
19,193748
18,193735
17,193758
16,193764
15,193751
14,193739
13,193747
12,193766
11,193755
10,193743
9,193742
8,193771
7,193759
6,193746
5,193737
4,193768
3,193762
2,193750
1,193737
0,193751
