67,128554
66,129786
65,131041
64,132423
63,133810
62,135331
61,136725
60,138096
59,139483
58,140750
57,142144
56,143543
55,144943
54,146349
53,147754
52,149136
51,150657
50,152069
49,153480
48,155024
47,156436
46,157848
45,159380
44,160792
43,162197
42,163736
41,165141
40,166686
39,168091
38,169497
37,170891
36,172291
35,173696
34,175055
33,176442
32,177819
31,179218
30,180618
29,182005
28,183243
27,184619
26,185153
25,185141
24,185128
23,185123
22,185154
21,185144
20,185133
19,185123
18,185155
17,185148
16,185136
15,185124
14,185155
13,185152
12,185140
11,185128
10,185156
9,185155
8,185143
7,185131
6,185154
5,185159
4,185147
3,185134
2,185157
1,185162
0,185152
