14000,16
13927,15
13840,14
13782,13
13725,12
13669,11
13584,10
13529,9
13470,8
13416,7
13359,6
13276,5
13221,4
13165,3
13110,2
13056,1
13000,0
12675,-2
12492,-3
12338,-4
12183,-5
11996,-6
11841,-7
11686,-8
11500,-9
11347,-10
11193,-11
11039,-12
10853,-13
10698,-14
10511,-15
