5600,100057
5700,100923
5800,101796
5900,102669
6000,103972
6100,104824
6200,105677
6300,106529
6400,107375
6500,108207
6600,109046
6700,109872
6800,110697
6900,111522
7000,112348
7100,113173
7200,113992
7300,114797
7400,115602
7500,116407
7600,117212
7700,117615
7800,118413
7900,119218
8000,120000
8100,120808
8200,121204
8300,121975
8400,122747
8500,123525
8600,123914
8700,124685
8800,125463
8900,125852
9000,126603
9100,127361
9200,127743
9300,128480
9400,129224
9500,129600
9600,130337
9700,130706
9800,131443
9900,132181
10000,132556
10100,133300
10200,133669
10300,134427
10400,135171
10500,135540
10600,136277
10700,136646
10800,137397
10900,138121
11000,138489
11100,139220
11200,139582
11300,140313
11400,141037
11500,141398
11600,142116
11700,142478
11800,143195
11900,143550
12000,144254
12100,144602
12200,145306
12300,145661
12400,146385
12500,146747
12600,147464
12700,148188
12800,148536
12900,149233
13000,149581
13100,150278
13200,150634
13300,151357
13400,151719
13500,152430
13600,152785
13700,153488
13800,153844
13900,154534
14000,154889
