3500,117726
3600,118183
3700,120045
3800,121436
3900,123284
4000,124668
4100,126516
4200,127900
4300,129748
4400,131125
4500,132496
4600,134357
4700,135748
4800,137589
4900,138967
5000,140351
5100,142185
5200,143570
5300,144954
5400,146324
5500,148152
5600,149522
5700,150893
5800,152250
5900,153607
6000,154971
6100,156335
6200,157698
6300,158605
6400,159955
6500,161312
6600,162683
6700,164040
6800,165390
6900,166290
7000,167640
7100,168990
7200,170340
7300,171240
7400,172590
7500,173940
7600,175291
7700,176184
7800,177507
7900,178380
8000,180000
8100,180575
8200,181448
8300,182764
8400,183644
8500,184497
8600,185356
8700,186195
8800,187443
8900,188289
9000,189148
9100,189994
9200,190826
9300,191645
9400,192477
9500,193309
9600,194142
