3600,100061
3700,100961
3800,101874
3900,103709
4000,105079
4100,106450
4200,107821
4300,109191
4400,110555
4500,111905
4600,113255
4700,114612
4800,115962
4900,117326
5000,118683
5100,120040
5200,120940
5300,122284
5400,123627
5500,124970
5600,125864
5700,127207
5800,128557
5900,129444
6000,130780
6100,131660
6200,132983
6300,133862
6400,134735
6500,136051
6600,136924
6700,138227
6800,139100
6900,139966
7000,141255
7100,142114
7200,142974
7300,143819
7400,144665
7500,145961
7600,146786
7700,147592
7800,148001
7900,148820
8000,150000
8100,150470
8200,151289
8300,152101
8400,152913
8500,153758
8600,154591
8700,155423
8800,156242
8900,157060
9000,157865
9100,158671
9200,159482
9300,160294
9400,161106
9500,161509
9600,162314
9700,163126
9800,163931
9900,164749
10000,165561
10100,166380
10200,167185
10300,167588
10400,168386
10500,169178
10600,169969
10700,170767
10800,171163
10900,171962
11000,172767
11100,173565
11200,174357
11300,175148
11400,175544
11500,176335
11600,177141
11700,177946
11800,178717
11900,179106
12000,179884
12100,180648
12200,181037
12300,181809
12400,182607
12500,183399
12600,183794
12700,184586
12800,185371
12900,186149
13000,186940
13100,187336
13200,188128
13300,188919
13400,189670
13500,190046
13600,190803
13700,191554
13800,191936
13900,192708
