8000,100000
8100,100803
8200,101192
8300,101956
8400,102721
8500,103103
8600,103868
8700,104632
8800,105014
8900,105792
9000,106523
9100,106878
9200,107602
9300,107971
9400,108722
9500,109425
9600,109774
9700,110484
9800,110826
9900,111523
10000,111871
10100,112568
10200,112916
10300,113265
10400,113968
10500,114310
10600,114993
10700,115335
10800,116012
10900,116340
11000,116996
11100,117331
11200,117659
11300,118315
11400,118637
11500,119300
11600,119635
11700,120298
11800,120633
11900,120968
12000,121611
12100,121925
12200,122548
12300,122862
12400,123177
12500,123806
12600,124128
12700,124442
12800,125072
12900,125393
13000,125708
13100,126357
13200,126679
13300,127308
13400,127622
13500,127924
13600,128539
13700,128847
13800,129169
13900,129805
14000,130133
